instr,addr,pipe,call_count,cycles,running_time(us),detail
SHL,0x1168bfe0,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0,DATA_SRC:IMM,IMM:0x2,"
ADD,0x1168bfe4,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X0=0,"
MOV_XD_IMM,0x1168bff0,SCALAR,1,1,0.000000,"XD:X2=0x2,IMM:0x2,"
SIGNEXT,0x1168bff8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X0=0,"
MOV_XD_IMM,0x1168bffc,SCALAR,1,1,0.000000,"XD:X16=0x200,IMM:0x200,"
ADD_IMM,0x1168c004,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1,XN:X1=0,IMM:0x1,"
ZEROEXT,0x1168c008,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x1,XN:X0=0x1,"
CMP,0x1168c00c,SCALAR,1,1,0.000000,"dtype:U64,XN:X1=0x1,XM:X2=0x2,cond_op:LT,"
MOV_XD_IMM,0x1168bfd0,SCALAR,1,1,0.000000,"XD:X3=0x6b,IMM:0x6b,"
ADD,0x1168c01c,SCALAR,1,1,0.000000,"dtype:S64,XD:X15=0x14,XN:X15=0,XM:X1=0x14,"
ZEROEXT,0x1168c020,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x14,XN:X15=0x14,"
CMP,0x1168c024,SCALAR,1,1,0.000000,"dtype:U64,XN:X1=0x14,XM:X2=0x2,cond_op:LT,"
MOV_XD_IMM,0x1168c030,SCALAR,1,1,0.000000,"XD:X0=0x787,IMM:0x787,"
MOVK,0x1168c034,SCALAR,1,1,0.000000,"XD:X0=0x787,IMM:0,UIMM:0x1,"
MOVK,0x1168c038,SCALAR,1,1,0.000000,"XD:X0=0x787,IMM:0,UIMM:0x2,"
ZEROEXT,0x1168c044,SCALAR,1,1,0.000000,"dtype:U32,XD:X2=0,XN:X15=0,"
MOV_XD_XN,0x1168c048,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0,XN:X15=0,"
CMP,0x1168c04c,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0,XM:X3=0x1,cond_op:EQ,"
ZEROEXT,0x1168bf70,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x3ff,XN:X1=0x3ff,"
SHL,0x1168bf48,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x1c8000,DATA_SRC:IMM,IMM:0xf,"
MOV_XD_IMM,0x1168bf4c,SCALAR,1,1,0.000000,"XD:X22=0,IMM:0,"
MOV_XD_IMM,0x1168bf50,SCALAR,1,1,0.000000,"XD:X16=0x200,IMM:0x200,"
MOV_XD_IMM,0x1168bf54,SCALAR,1,1,0.000000,"XD:X24=0xe,IMM:0xe,"
SUB_IMM,0x1168bf58,SCALAR,1,1,0.000000,"dtype:S64,XD:X17=0x1cf870,XN:X30=0x1cfc20,IMM:0x3b0,"
NEG,0x1168bf5c,SCALAR,1,1,0.000000,"dtype:S64,XD:X27=0xffffffffffffffff,XN:X27=0x1,"
MOV_XD_IMM,0x1168bf60,SCALAR,1,1,0.000000,"XD:X29=0x41d5,IMM:0x41d5,"
MOV_XD_IMM,0x1168bf64,SCALAR,1,1,0.000000,"XD:X23=0x302a,IMM:0x302a,"
ADD_IMM,0x1168bf68,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x1c8010,XN:X2=0x1c8000,IMM:0x10,"
MOV_XD_IMM,0x1168bf6c,SCALAR,1,1,0.000000,"XD:X28=0x80,IMM:0x80,"
SUB,0x1168be10,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0xe000,XN:X5=0x30000,XM:X8=0x22000,"
MOVK,0x1168bf74,SCALAR,1,1,0.000000,"XD:X22=0xff00000000000000,IMM:0xff00,UIMM:0x3,"
MOV_XD_SPR,0x1168bf78,SCALAR,1,1,0.000000,"XD:X25=0,SPR:SYS_VA_BASE,"
SUB_IMM,0x1168bf94,SCALAR,1,1,0.000000,"dtype:S64,XD:X17=0x1cf870,XN:X30=0x1cfc20,IMM:0x3b0,"
MUL_IMM,0x1168bfa0,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X0=0,IMM:0x60,"
MOV_XD_IMM,0x1168bfa4,SCALAR,1,1,0.000000,"XD:X3=0x9,IMM:0x9,"
SIGNEXT,0x1168bfa8,SCALAR,1,1,0.000000,"dtype:S32,XD:X5=0,XN:X1=0,"
ADD,0x1168bfac,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X4=0,"
SIGNEXT,0x1168bfc0,SCALAR,1,1,0.000000,"dtype:S32,XD:X4=0,XN:X4=0,"
CMP,0x1168bfc4,SCALAR,1,1,0.000000,"dtype:U64,XN:X2=0x9,XM:X3=0x9,cond_op:LT,"
MOV_XD_IMM,0x1168b9f4,SCALAR,1,1,0.000000,"XD:X1=0x1,IMM:0x1,"
MOVX8_XD_IMM,0x1168b978,SCALAR,1,1,0.000000,"XD:X2=0x7ff80,IMM:0xfff0,"
INSERT_XD,0x1168b97c,SCALAR,1,1,0.000000,"XD:X0=0,IMM:0,POSITION:0x38,EXT:0,"
MOV_XD_IMM,0x1168b988,SCALAR,1,1,0.000000,"XD:X0=0,IMM:0,"
SUB_IMM,0x1168b98c,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf8c0,XN:X30=0x1cfc20,IMM:0x360,"
SUB_IMM,0x1168b9a8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf900,XN:X30=0x1cfc20,IMM:0x320,"
ADD_IMM,0x1168b9b8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cfd60,XN:X30=0x1cfc20,IMM:0x140,"
SUB_IMM,0x1168b9bc,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf930,XN:X30=0x1cfc20,IMM:0x2f0,"
ADD_IMM,0x1168b9e8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cfdc0,XN:X30=0x1cfc20,IMM:0x1a0,"
SUB_IMM,0x1168b9ec,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf940,XN:X30=0x1cfc20,IMM:0x2e0,"
MOVX8_XD_IMM,0x1168b9f0,SCALAR,1,1,0.000000,"XD:X4=0x10000,IMM:0x2000,"
MOV_XD_SPR,0x1168b974,SCALAR,1,1,0.000000,"XD:X0=0,SPR:CTRL,"
MOV_XD_IMM,0x1168ba18,SCALAR,1,1,0.000000,"XD:X3=0x2,IMM:0x2,"
NEG,0x1168ba1c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0xffffffffffffffff,XN:X1=0x1,"
SUB_IMM,0x1168ba2c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf950,XN:X30=0x1cfc20,IMM:0x2d0,"
ADD_IMM,0x1168ba44,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cfe20,XN:X30=0x1cfc20,IMM:0x200,"
SUB_IMM,0x1168ba50,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf490,XN:X30=0x1cfc20,IMM:0x790,"
SHR,0x1168ba54,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x39,DATA_SRC:IMM,IMM:0xf,"
SHL,0x1168ba58,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x1c8000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x1168ba5c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1c8008,XN:X1=0x1c8000,IMM:0x8,"
SUB_IMM,0x1168ba60,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf8a8,XN:X30=0x1cfc20,IMM:0x378,"
MOV_XD_SPR,0x1168b914,SCALAR,1,1,0.000000,"XD:X0=0x106b7e00,SPR:PARA_BASE,"
MOV_XD_IMM,0x1168b8dc,SCALAR,1,1,0.000000,"XD:X29=0x7f40,IMM:0x7f40,"
MOV_XD_SPR,0x1168b8e4,SCALAR,1,1,0.000000,"XD:X15=0,SPR:SYS_VA_BASE,"
ADD,0x1168b8e8,SCALAR,1,1,0.000000,"dtype:S64,XD:X29=0x107f40,XN:X29=0x107f40,XM:X15=0,"
MOV_XD_SPR,0x1168b8ec,SCALAR,1,1,0.000000,"XD:X15=0x19,SPR:COREID,"
MOV_XD_IMM,0x1168b8f0,SCALAR,1,1,0.000000,"XD:X16=0x7fff,IMM:0x7fff,"
MOV_XD_IMM,0x1168b8f4,SCALAR,1,1,0.000000,"XD:X0=0x1,IMM:0x1,"
AND,0x1168b8f8,SCALAR,1,1,0.000000,"dtype:B64,XD:X15=0x19,XN:X15=0x19,XM:X16=0x7fff,"
MOV_XD_IMM,0x1168b8fc,SCALAR,1,1,0.000000,"XD:X17=0x8000,IMM:0x8000,"
NEG,0x1168b900,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0xffffffffffffffff,XN:X0=0x1,"
SUB_IMM,0x1168b910,SCALAR,1,1,0.000000,"dtype:S64,XD:X30=0x1cfc20,XN:X29=0x1cff40,IMM:0x320,"
MOV_XD_IMM,0x1168ba64,SCALAR,1,1,0.000000,"XD:X4=0x4,IMM:0x4,"
ADD_IMM,0x1168b918,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x106b7e20,XN:X0=0x106b7e00,IMM:0x20,"
MOV_XD_IMM,0x1168b934,SCALAR,1,1,0.000000,"XD:X4=0,IMM:0,"
SUB_IMM,0x1168b940,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf8e0,XN:X30=0x1cfc20,IMM:0x340,"
MOVK,0x1168b944,SCALAR,1,1,0.000000,"XD:X4=0x80000,IMM:0x8,UIMM:0x1,"
SHL,0x1168b958,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x40000000000,DATA_SRC:IMM,IMM:0x20,"
OR,0x1168b95c,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x40000000280,XN:X2=0x40000000000,XM:X1=0x280,"
MOV_XD_IMM,0x1168b960,SCALAR,1,1,0.000000,"XD:X1=0,IMM:0,"
MOV_XD_SPR,0x1168b968,SCALAR,1,1,0.000000,"XD:X0=0,SPR:CTRL,"
INSERT_XD_XN,0x1168b96c,SCALAR,1,1,0.000000,"XD:X0=0,XN:X1=0,IMM:0x6,UIMM:0x2,"
MOV_XD_IMM,0x1168bdc0,SCALAR,1,1,0.000000,"XD:X4=0x1,IMM:0x1,"
ADD,0x1168bd6c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x24000,XN:X3=0,XM:X4=0x24000,"
SUB_IMM,0x1168bd70,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x1cf6e0,XN:X30=0x1cfc20,IMM:0x540,"
MOVX8_XD_IMM,0x1168bd80,SCALAR,1,1,0.000000,"XD:X4=0x28000,IMM:0x5000,"
MOV_XD_IMM,0x1168bd84,SCALAR,1,1,0.000000,"XD:X8=0x2,IMM:0x2,"
SUB,0x1168bd88,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x8000,XN:X0=0x30000,XM:X4=0x28000,"
ADD,0x1168bd8c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x28000,XN:X3=0,XM:X4=0x28000,"
SUB_IMM,0x1168bd90,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1cf7a0,XN:X30=0x1cfc20,IMM:0x480,"
MOV_XD_IMM,0x1168bda8,SCALAR,1,1,0.000000,"XD:X1=0x3,IMM:0x3,"
SUB_IMM,0x1168bdb4,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf870,XN:X30=0x1cfc20,IMM:0x3b0,"
MOV_XD_IMM,0x1168bdbc,SCALAR,1,1,0.000000,"XD:X3=0,IMM:0,"
SUB,0x1168bd68,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0xc000,XN:X0=0x30000,XM:X4=0x24000,"
SUB_IMM,0x1168bdc4,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1cf870,XN:X30=0x1cfc20,IMM:0x3b0,"
MOV_XD_IMM,0x1168bdcc,SCALAR,1,1,0.000000,"XD:X11=0,IMM:0,"
SIGNEXT,0x1168bdd8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x2,XN:X0=0x2,"
SIGNEXT,0x1168bde8,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
MOVX8_XD_IMM,0x1168bdec,SCALAR,1,1,0.000000,"XD:X1=0x10000,IMM:0x2000,"
SUB,0x1168bdf8,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x20000,XN:X5=0x30000,XM:X1=0x10000,"
SUB_IMM,0x1168bdfc,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x1cf5c0,XN:X30=0x1cfc20,IMM:0x660,"
ADD,0x1168be00,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x10000,XN:X0=0,XM:X1=0x10000,"
MOVX8_XD_IMM,0x1168be0c,SCALAR,1,1,0.000000,"XD:X8=0x22000,IMM:0x4400,"
SUB_IMM,0x1168bad4,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf933,XN:X30=0x1cfc20,IMM:0x2ed,"
MOV_XD_IMM,0x1168ba6c,SCALAR,1,1,0.000000,"XD:X2=0x7,IMM:0x7,"
ADD_IMM,0x1168ba74,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cfe80,XN:X30=0x1cfc20,IMM:0x260,"
SUB_IMM,0x1168ba78,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cf960,XN:X30=0x1cfc20,IMM:0x2c0,"
MOVX8_XD_IMM,0x1168ba7c,SCALAR,1,1,0.000000,"XD:X4=0x20000,IMM:0x4000,"
ADD_IMM,0x1168baa0,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cfee0,XN:X30=0x1cfc20,IMM:0x2c0,"
SUB_IMM,0x1168baa4,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf970,XN:X30=0x1cfc20,IMM:0x2b0,"
MOVX8_XD_IMM,0x1168baa8,SCALAR,1,1,0.000000,"XD:X4=0x30000,IMM:0x6000,"
MOV_XD_IMM,0x1168baac,SCALAR,1,1,0.000000,"XD:X3=0x5,IMM:0x5,"
MOV_XD_IMM,0x1168bad0,SCALAR,1,1,0.000000,"XD:X2=0x9,IMM:0x9,"
ZEROEXT,0x1168cba4,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x200010,XN:X1=0x200010,"
ADD_IMM,0x1168bd1c,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x1cfee0,XN:X30=0x1cfc20,IMM:0x2c0,"
SUB_IMM,0x1168bd24,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x1cf560,XN:X30=0x1cfc20,IMM:0x6c0,"
MOV_XD_XN,0x1168bd2c,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1cf560,XN:X10=0x1cf560,"
INSERT_XD,0x1168bd30,SCALAR,1,1,0.000000,"XD:X4=0x1cf564,IMM:0x1,POSITION:0x2,EXT:0,"
MOVX8_XD_IMM,0x1168bd48,SCALAR,1,1,0.000000,"XD:X4=0x20000,IMM:0x4000,"
SUB,0x1168bd4c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x10000,XN:X0=0x30000,XM:X4=0x20000,"
ADD,0x1168bd50,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x20000,XN:X3=0,XM:X4=0x20000,"
SUB_IMM,0x1168bd54,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x1cf620,XN:X30=0x1cfc20,IMM:0x600,"
MOVX8_XD_IMM,0x1168bd64,SCALAR,1,1,0.000000,"XD:X4=0x24000,IMM:0x4800,"
MOV_XD_SPR,0x1168c310,SCALAR,1,1,0.000000,"XD:X0=0x100000000000000,SPR:CTRL,"
MOV_XD_SPR,0x1168c2e4,SCALAR,1,1,0.000000,"XD:X1=0,SPR:CTRL,"
INSERT_XD,0x1168c2e8,SCALAR,1,1,0.000000,"XD:X1=0x100000000000000,IMM:0x1,POSITION:0x38,EXT:0,"
ADD_IMM,0x1168c7f4,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x20f,XN:X9=0x200,IMM:0xf,"
MOVK,0x1168c2f4,SCALAR,1,1,0.000000,"XD:X3=0x10001,IMM:0x1,UIMM:0x1,"
MOVK,0x1168c2f8,SCALAR,1,1,0.000000,"XD:X3=0x80800010001,IMM:0x808,UIMM:0x2,"
MOVK,0x1168c5ac,SCALAR,1,1,0.000000,"XD:X1=0x89,IMM:0,UIMM:0x2,"
SIGNEXT,0x1168c2fc,SCALAR,1,1,0.000000,"dtype:S32,XD:X4=0x200,XN:X5=0x200,"
MOVK,0x1168c300,SCALAR,1,1,0.000000,"XD:X3=0x100080800010001,IMM:0x100,UIMM:0x3,"
INSERT_XD,0x1168c2d8,SCALAR,1,1,0.000000,"XD:X1=0x1cf6e4,IMM:0x1,POSITION:0x2,EXT:0,"
INSERT_XD,0x1168c314,SCALAR,1,1,0.000000,"XD:X0=0,IMM:0,POSITION:0x38,EXT:0,"
SUB_IMM,0x1168c318,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf878,XN:X30=0x1cfc20,IMM:0x3a8,"
ZEROEXT,0x1168c328,SCALAR,1,1,0.000000,"dtype:U32,XD:X2=0x200,XN:X5=0x200,"
SIGNEXT,0x1168c330,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X0=0,"
SHL,0x1168c334,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,DATA_SRC:IMM,IMM:0x2,"
SIGNEXT,0x1168c33c,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
MOV_XD_IMM,0x1168c340,SCALAR,1,1,0.000000,"XD:X1=0x200,IMM:0x200,"
MUL_IMM,0x1168c2bc,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0,XN:X2=0,IMM:0x60,"
MOVK,0x1168c1cc,SCALAR,1,1,0.000000,"XD:X3=0x1ffffe0000,IMM:0x1f,UIMM:0x2,"
AND,0x1168c1d0,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x4000000,XN:X2=0x4000000,XM:X3=0x1ffffe0000,"
INSERT_XD,0x1168c1d4,SCALAR,1,1,0.000000,"XD:X2=0x4000010,IMM:0x1,POSITION:0x4,EXT:0,"
MOV_XD_IMM,0x1168c1dc,SCALAR,1,1,0.000000,"XD:X1=0xff7e,IMM:0xff7e,"
MOVK,0x1168c1e0,SCALAR,1,1,0.000000,"XD:X1=0xffffff7e,IMM:0xffff,UIMM:0x1,"
MOVK,0x1168c1e4,SCALAR,1,1,0.000000,"XD:X1=0xffffffffff7e,IMM:0xffff,UIMM:0x2,"
ZEROEXT,0x1168c804,SCALAR,1,1,0.000000,"dtype:U32,XD:X4=0x80,XN:X4=0x80,"
ZEROEXT,0x1168c800,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x20f,XN:X1=0x20f,"
MOVK,0x1168c344,SCALAR,1,1,0.000000,"XD:X1=0x2000000200,IMM:0x20,UIMM:0x2,"
SIGNEXT,0x1168c2c0,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X0=0,"
MOV_XD_IMM,0x1168c2c4,SCALAR,1,1,0.000000,"XD:X3=0x1,IMM:0x1,"
SIGNEXT,0x1168c2cc,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0,XN:X1=0,"
SUB,0x1168c7fc,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0,XN:X6=0x200,XM:X9=0x200,"
SUB,0x1168c7f8,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x80,XN:X7=0x280,XM:X9=0x200,"
ADD,0x1168c2d0,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X4=0,"
ADD_IMM,0x1168c2d4,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf6e0,XN:X1=0x1cf560,IMM:0x180,"
SHL,0x1168c558,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0,DATA_SRC:IMM,IMM:0x2,"
SHR,0x1168c3a8,SCALAR,1,1,0.000000,"dtype:U64,XD:X0=0x2,DATA_SRC:IMM,IMM:0x4,"
MUL_IMM,0x1168c57c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0,XN:X4=0,IMM:0x60,"
ADD,0x1168c56c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
MOV_XD_IMM,0x1168c3c4,SCALAR,1,1,0.000000,"XD:X5=0x1,IMM:0x1,"
SIGNEXT,0x1168c568,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x2,XN:X0=0x2,"
SHL,0x1168c3c8,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x200,XN:X4=0x9,DATA_SRC:XN,IMM:0,"
AND,0x1168c3cc,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X5=0x200,XM:X29=0x41d5,"
SUB_IMM,0x1168c560,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf880,XN:X30=0x1cfc20,IMM:0x3a0,"
MOV_XD_IMM,0x1168c580,SCALAR,1,1,0.000000,"XD:X3=0xf,IMM:0xf,"
ADD,0x1168c554,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x11549400,XN:X2=0x11549400,XM:X14=0,"
AND,0x1168c3e8,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X5=0x200,XM:X23=0x302a,"
ADD,0x1168c540,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X2=0,"
MOV_XD_IMM,0x1168c3f0,SCALAR,1,1,0.000000,"XD:X3=0x1f0,IMM:0x1f0,"
MOVK,0x1168c3f4,SCALAR,1,1,0.000000,"XD:X3=0x1f0,IMM:0,UIMM:0x1,"
MOVK,0x1168c3f8,SCALAR,1,1,0.000000,"XD:X3=0x1f0,IMM:0,UIMM:0x2,"
SHL,0x1168c53c,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0,DATA_SRC:IMM,IMM:0x2,"
SIGNEXT,0x1168c590,SCALAR,1,1,0.000000,"dtype:S32,XD:X4=0,XN:X0=0,"
MIN,0x1168c358,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x200,XN:X2=0x200,XM:X16=0x200,"
ADD,0x1168c35c,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf560,XN:X10=0x1cf560,XM:X4=0,"
SUB_IMM,0x1168c368,SCALAR,1,1,0.000000,"dtype:S64,XD:X5=0x1cf880,XN:X30=0x1cfc20,IMM:0x3a0,"
MOVK,0x1168c5a8,SCALAR,1,1,0.000000,"XD:X1=0x89,IMM:0,UIMM:0x1,"
MOV_XD_IMM,0x1168c5a4,SCALAR,1,1,0.000000,"XD:X1=0x89,IMM:0x89,"
SIGNEXT,0x1168c380,SCALAR,1,1,0.000000,"dtype:S32,XD:X0=0x2,XN:X1=0x2,"
MUL_IMM,0x1168c384,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0,XN:X2=0,IMM:0x60,"
ADD,0x1168c594,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
SHL,0x1168c058,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0,DATA_SRC:IMM,IMM:0x9,"
CMP_IMM,0x1168c58c,SCALAR,1,1,0.000000,"dtype:S64,XN:X4=0,IMM:0,cond_op:NE,"
ADD,0x1168c38c,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1cf560,XN:X10=0x1cf560,XM:X1=0,"
ADD_IMM,0x1168c390,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf620,XN:X0=0x1cf560,IMM:0xc0,"
INSERT_XD,0x1168c394,SCALAR,1,1,0.000000,"XD:X1=0x1cf624,IMM:0x1,POSITION:0x2,EXT:0,"
AND,0x1168c588,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X9=0x200,XM:X3=0xf,"
ADD_IMM,0x1168c3a0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x2f,XN:X5=0x20,IMM:0xf,"
ZEROEXT,0x1168c3a4,SCALAR,1,1,0.000000,"dtype:U32,XD:X0=0x2f,XN:X0=0x2f,"
SHR,0x1168c0ac,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0x4,"
MUL_IMM,0x1168c068,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X4=0,IMM:0x60,"
AND,0x1168c0dc,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,XN:X6=0x200,XM:X29=0x41d5,"
MOV_XD_IMM,0x1168c830,SCALAR,1,1,0.000000,"XD:X6=0x1,IMM:0x1,"
SHL,0x1168c0d8,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x200,XN:X5=0x9,DATA_SRC:XN,IMM:0,"
MOV_XD_IMM,0x1168c0d4,SCALAR,1,1,0.000000,"XD:X6=0x1,IMM:0x1,"
SHL,0x1168cb9c,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x200000,DATA_SRC:IMM,IMM:0x10,"
SHL,0x1168c06c,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0,DATA_SRC:IMM,IMM:0x2,"
SHL,0x1168c834,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x200,XN:X8=0x9,DATA_SRC:XN,IMM:0,"
AND,0x1168c838,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,XN:X6=0x200,XM:X29=0x41d5,"
ZEROEXT,0x1168c070,SCALAR,1,1,0.000000,"dtype:U32,XD:X14=0,XN:X1=0,"
ADD,0x1168c074,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1cf560,XN:X10=0x1cf560,XM:X0=0,"
MOVK,0x1168c864,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0,UIMM:0x2,"
INSERT_XD,0x1168cba0,SCALAR,1,1,0.000000,"XD:X1=0x200010,IMM:0x1,POSITION:0x4,EXT:0,"
CMP,0x1168c0a8,SCALAR,1,1,0.000000,"dtype:U64,XN:X5=0x9,XM:X24=0xe,cond_op:GT,"
MOVK,0x1168c860,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0,UIMM:0x1,"
AND,0x1168c854,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X6=0x200,XM:X23=0x302a,"
ADD,0x1168c078,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1cf560,XN:X10=0x1cf560,XM:X2=0,"
ADD,0x1168c0a4,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1168a000,XN:X0=0x1168a000,XM:X14=0,"
ZEROEXT,0x1168c0a0,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x20f,XN:X1=0x20f,"
SHL,0x1168c09c,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,DATA_SRC:IMM,IMM:0x1,"
ADD_IMM,0x1168c098,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x20f,XN:X3=0x200,IMM:0xf,"
MOV_XD_IMM,0x1168c85c,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0x569,"
SIGNEXT,0x1168c090,SCALAR,1,1,0.000000,"dtype:S32,XD:X8=0,XN:X1=0,"
INSERT_XD,0x1168c084,SCALAR,1,1,0.000000,"XD:X6=0x1cf6e4,IMM:0x1,POSITION:0x2,EXT:0,"
